bib.N.GMP	<null>	Noun - Genitive Masculine Plural
bib.N.GMS	<null>	Noun - Genitive Masculine Singular
bib.N.GNP	<null>	Noun - Genitive Neuter Plural
bib.N.GNS	<null>	Noun - Genitive Neuter Singular
bib.N.NFP	<null>	Noun - Nominative Feminine Plural
bib.N.NFS	<null>	Noun - Nominative Feminine Singular
bib.N.NMP	<null>	Noun - Nominative Masculine Plural
bib.N.NMS	<null>	Noun - Nominative Masculine Singular
bib.N.NNP	<null>	Noun - Nominative Neuter Plural
bib.N.NNS	<null>	Noun - Nominative Neuter Singular
bib.N.VFP	<null>	Noun - Vocative Feminine Plural
bib.N.VFS	<null>	Noun - Vocative Feminine Singular
bib.N.VMP	<null>	Noun - Vocative Masculine Plural
bib.N.VMS	<null>	Noun - Vocative Masculine Singular
bib.N.VNP	<null>	Noun - Vocative Neuter Plural
bib.N.VNS	<null>	Noun - Vocative Neuter Singular
bib.PPro.A1P	<null>	Personal / Possessive Pronoun - Accusative 1st Person Plural
bib.PPro.A1S	<null>	Personal / Possessive Pronoun - Accusative 1st Person Singular
bib.PPro.A2P	<null>	
bib.PPro.A2P	<null>	Personal / Possessive Pronoun - Accusative 2nd Person Plural
bib.PPro.A2S	<null>	Personal / Possessive Pronoun - Accusative 2nd Person Singular
bib.PPro.AF1P	<null>	Personal / Possessive Pronoun - Accusative Feminine 1st Person Plural
bib.PPro.AF1S	<null>	Personal / Possessive Pronoun - Accusative Feminine 1st Person Singular
bib.PPro.AF2P	<null>	Personal / Possessive Pronoun - Accusative Feminine 2nd Person Plural
bib.PPro.AF2S	<null>	Personal / Possessive Pronoun - Accusative Feminine 2nd Person Singular
bib.PPro.AF3P	<null>	Personal / Possessive Pronoun - Accusative Feminine 3rd Person Plural
bib.PPro.AF3S	<null>	Personal / Possessive Pronoun - Accusative Feminine 3rd Person Singular
bib.PPro.AM1P	<null>	Personal / Possessive Pronoun - Accusative Masculine 1st Person Plural
bib.PPro.AM1S	<null>	Personal / Possessive Pronoun - Accusative Masculine 1st Person Singular
bib.PPro.AM2P	<null>	Personal / Possessive Pronoun - Accusative Masculine 2nd Person Plural
bib.PPro.AM2S	<null>	Personal / Possessive Pronoun - Accusative Masculine 2nd Person Singular
bib.PPro.AM3P	<null>	Personal / Possessive Pronoun - Accusative Masculine 3rd Person Plural
bib.PPro.AM3S	<null>	Personal / Possessive Pronoun - Accusative Masculine 3rd Person Singular
bib.PPro.AN1P	<null>	Personal / Possessive Pronoun - Accusative Neuter 1st Person Plural
bib.PPro.AN1S	<null>	Personal / Possessive Pronoun - Accusative Neuter 1st Person Singular
bib.PPro.AN2P	<null>	Personal / Possessive Pronoun - Accusative Neuter 2nd Person Plural
bib.PPro.AN2S	<null>	Personal / Possessive Pronoun - Accusative Neuter 2nd Person Singular
bib.PPro.AN3P	<null>	Personal / Possessive Pronoun - Accusative Neuter 3rd Person Plural
bib.PPro.AN3S	<null>	Personal / Possessive Pronoun - Accusative Neuter 3rd Person Singular
bib.PPro.D1P	<null>	Personal / Possessive Pronoun - Dative 1st Person Plural
bib.PPro.D1S	<null>	Personal / Possessive Pronoun - Dative 1st Person Singular
bib.PPro.D2P	<null>	Personal / Possessive Pronoun - Dative 2nd Person Plural
bib.PPro.D2S	<null>	Personal / Possessive Pronoun - Dative 2nd Person Singular
bib.PPro.DF1P	<null>	Personal / Possessive Pronoun - Dative Feminine 1st Person Plural
bib.PPro.DF1S	<null>	Personal / Possessive Pronoun - Dative Feminine 1st Person Singular
bib.PPro.DF2P	<null>	Personal / Possessive Pronoun - Dative Feminine 2nd Person Plural
bib.PPro.DF2S	<null>	Personal / Possessive Pronoun - Dative Feminine 2nd Person Singular
bib.PPro.DF3P	<null>	Personal / Possessive Pronoun - Dative Feminine 3rd Person Plural
bib.PPro.DF3S	<null>	Personal / Possessive Pronoun - Dative Feminine 3rd Person Singular
bib.PPro.DM1P	<null>	Personal / Possessive Pronoun - Dative Masculine 1st Person Plural
bib.PPro.DM1S	<null>	Personal / Possessive Pronoun - Dative Masculine 1st Person Singular
bib.PPro.DM2P	<null>	Personal / Possessive Pronoun - Dative Masculine 2nd Person Plural
bib.PPro.DM2S	<null>	Personal / Possessive Pronoun - Dative Masculine 2nd Person Singular
bib.PPro.DM3P	<null>	Personal / Possessive Pronoun - Dative Masculine 3rd Person Plural
bib.PPro.DM3S	<null>	Personal / Possessive Pronoun - Dative Masculine 3rd Person Singular
bib.PPro.DN1P	<null>	Personal / Possessive Pronoun - Dative Neuter 1st Person Plural
bib.PPro.DN1S	<null>	Personal / Possessive Pronoun - Dative Neuter 1st Person Singular
bib.PPro.DN3P	<null>	Personal / Possessive Pronoun - Dative Neuter 3rd Person Plural
bib.PPro.DN3S	<null>	Personal / Possessive Pronoun - Dative Neuter 3rd Person Singular
bib.PPro.G1P	<null>	Personal / Possessive Pronoun - Genitive 1st Person Plural
bib.PPro.G1S	<null>	Personal / Possessive Pronoun - Genitive 1st Person Singular
bib.PPro.G2P	<null>	Personal / Possessive Pronoun - Genitive 2nd Person Plural
bib.PPro.G2S	<null>	Personal / Possessive Pronoun - Genitive 2nd Person Singular
bib.PPro.GF1P	<null>	Personal / Possessive Pronoun - Genitive Feminine 1st Person Plural
bib.PPro.GF1S	<null>	Personal / Possessive Pronoun - Genitive Feminine 1st Person Singular
bib.PPro.GF2P	<null>	Personal / Possessive Pronoun - Genitive Feminine 2nd Person Plural
bib.PPro.GF2S	<null>	Personal / Possessive Pronoun - Genitive Feminine 2nd Person Singular
bib.PPro.GF3P	<null>	Personal / Possessive Pronoun - Genitive Feminine 3rd Person Plural
bib.PPro.GF3S	<null>	Personal / Possessive Pronoun - Genitive Feminine 3rd Person Singular
bib.PPro.GM1S	<null>	Personal / Possessive Pronoun - Genitive Masculine 1st Person Singular
bib.PPro.GM2S	<null>	Personal / Possessive Pronoun - Genitive Masculine 2nd Person Singular
bib.PPro.GM3P	<null>	Personal / Possessive Pronoun - Genitive Masculine 3rd Person Plural
bib.PPro.GM3S	<null>	Personal / Possessive Pronoun - Genitive Masculine 3rd Person Singular
bib.PPro.GN1P	<null>	Personal / Possessive Pronoun - Genitive Neuter 1st Person Plural
bib.PPro.GN3P	<null>	Personal / Possessive Pronoun - Genitive Neuter 3rd Person Plural
bib.PPro.GN3S	<null>	Personal / Possessive Pronoun - Genitive Neuter 3rd Person Singular
bib.PPro.N1P	<null>	Personal / Possessive Pronoun - Nominative 1st Person Plural
bib.PPro.N1S	<null>	Personal / Possessive Pronoun - Nominative 1st Person Singular
bib.PPro.N2P	<null>	Personal / Possessive Pronoun - Nominative 2nd Person Plural
bib.PPro.N2S	<null>	Personal / Possessive Pronoun - Nominative 2nd Person Singular
bib.PPro.NF1P	<null>	Personal / Possessive Pronoun - Nominative Feminine 1st Person Plural
